Rentrée scolaire;UAI;IPS;Ecart-type de l'IPS
2023;0540005M;97.1;28.5
2023;0540011U;91.5;31.0
2023;0540012V;104.0;29.3
2023;0540052N;111.7;33.8
2023;0540115G;102.7;32.5
2023;0541284C;106.9;31.6
2023;0541328A;99.2;32.4
2023;0541330C;111.3;33.1
2023;0541440X;119.5;27.2
2023;0541452K;98.3;24.8
2023;0541470E;102.1;30.4
2023;0541471F;76.3;23.1
2023;0541501N;93.9;35.3
2023;0541567K;107.9;32.3
2023;0541568L;118.3;37.2
2023;0541573S;110.6;32.7
2023;0541985P;99.3;24.9
2023;0541990V;107.3;27.2
2023;0542449U;106.5;29.2
2023;0542468P;104.4;35.5
2023;0550009L;84.1;25.1
2023;0550046B;120.8;28.8
2023;0550703R;98.2;34.1
2023;0550758A;82.3;28.5
2023;0550848Y;99.8;27.8
2023;0550920B;98.7;32.5
2023;0560009F;111.8;33.1
2023;0560020T;95.6;29.0
2023;0560022V;103.3;32.7
2023;0560032F;91.9;31.0
2023;0560044U;101.4;31.4
2023;0560048Y;114.2;31.6
2023;0560050A;113.2;40.4
2023;0560058J;97.7;27.7
2023;0560063P;97.2;29.7
2023;0560133R;97.8;21.4
2023;0560136U;118.7;27.0
2023;0560168D;107.1;27.1
2023;0560172H;102.5;25.8
2023;0560214D;98.6;33.4
2023;0560223N;101.9;35.2
2023;0561399S;105.1;24.4
2023;0562028A;85.2;30.4
2023;0570010B;103.8;33.6
2023;0570012D;92.1;28.1
2023;0570020M;110.8;30.7
2023;0570073V;88.1;29.3
2023;0570093S;93.2;33.0
2023;0570104D;68.3;25.5
2023;0572013D;113.5;31.3
2023;0572023P;78.1;30.3
2023;0572164T;96.5;33.0
2023;0572174D;93.0;31.0
2023;0572180K;73.4;24.9
2023;0572184P;103.4;33.5
2023;0572355A;88.1;30.5
2023;0572359E;104.3;33.5
2023;0572360F;105.1;34.4
2023;0572493A;71.9;24.4
2023;0572587C;89.6;29.9
2023;0572690P;78.1;28.9
2023;0572928Y;115.2;27.4
2023;0572931B;131.0;27.9
2023;0573244S;97.6;30.0
2023;0573361U;91.5;30.2
2023;0573754W;117.3;32.4
2023;0580012Y;103.1;29.4
2023;0580030T;100.2;27.3
2023;0580034X;103.2;37.5
2023;0580066G;110.3;27.8
2023;0580068J;102.4;22.7
2023;0580651T;89.4;30.2
2023;0580669M;97.8;32.5
2023;0590006L;75.7;23.4
2023;0590055P;94.0;27.5
2023;0590062X;71.6;23.4
2023;0590090C;89.4;30.5
2023;0590103S;92.7;28.3
2023;0590107W;97.0;33.6
2023;0590183D;68.3;20.6
2023;0590224Y;102.0;43.6
2023;0590271Z;78.9;29.2
2023;0592634T;78.3;29.3
2023;0592715F;104.9;41.5
2023;0592751V;78.1;25.4
2023;0592830F;85.1;27.2
2023;0592899F;108.8;28.5
2023;0592905M;84.9;21.7
2023;0592924H;107.5;27.6
2023;0593103C;99.4;27.7
2023;0593120W;102.1;25.0
2023;0593125B;102.9;29.2
2023;0593127D;106.7;27.0
2023;0593143W;93.0;25.3
2023;0593145Y;131.5;27.5
2023;0593149C;97.6;29.8
2023;0593155J;121.2;32.1
2023;0593179K;83.9;33.2
2023;0593181M;85.9;26.2
2023;0593226L;125.4;40.4
2023;0593237Y;94.3;35.0
2023;0593252P;82.3;29.0
2023;0593487V;90.0;32.6
2023;0593494C;87.9;27.6
2023;0593678C;86.7;32.1
2023;0593681F;89.3;32.7
2023;0593992U;109.3;35.3
2023;0594288R;67.9;16.8
2023;0594294X;81.1;23.8
2023;0594297A;83.9;25.5
2023;0594303G;79.0;23.3
2023;0594392D;85.3;29.8
2023;0594397J;79.3;26.4
2023;0594401N;99.2;32.4
2023;0594411Z;109.2;34.8
2023;0594645D;98.1;35.2
2023;0594876E;91.6;28.8
2023;0594881K;90.7;39.1
2023;0595176F;86.9;32.3
2023;0595177G;83.5;25.7
2023;0595190W;73.9;22.9
2023;0595337F;78.7;24.8
2023;0595384G;106.6;28.6
2023;0595389M;122.8;28.7
2023;0595396V;113.7;33.2
2023;0595398X;144.2;18.6
2023;0595404D;136.7;27.6
2023;0595596M;86.2;26.3
2023;0595757M;93.6;28.9
2023;0596716E;86.5;32.7
2023;0596801X;93.2;27.6
2023;0596833G;81.4;35.8
2023;0600036N;82.1;25.7
2023;0600045Y;104.3;30.1
2023;0601139M;120.7;28.1
2023;0601140N;120.4;29.3
2023;0601153C;105.0;30.3
2023;0601155E;116.7;26.9
2023;0601176C;102.3;28.4
2023;0601177D;75.0;23.5
2023;0601192V;118.8;36.6
2023;0601193W;107.9;36.5
2023;0601292D;98.2;28.0
2023;0601294F;101.2;30.5
2023;0601297J;93.3;30.6
2023;0601408E;104.3;27.7
2023;0601446W;98.0;34.2
2023;0601501F;126.0;33.8
2023;0601605U;83.6;29.0
2023;0601606V;121.2;35.6
2023;0601766U;119.8;33.2
2023;0601834T;107.1;30.7
2023;0601847G;107.6;28.8
2023;0601882V;112.2;27.9
2023;0602004C;91.7;29.5
2023;0610033E;95.3;29.7
2023;0610036H;97.3;27.3
2023;0610044S;96.5;27.4
2023;0610045T;90.5;24.8
2023;0610691V;107.1;25.1
2023;0610693X;119.1;25.2
2023;0610709P;100.5;23.6
2023;0610739X;96.0;28.0
2023;0610918S;110.6;32.3
2023;0611092F;109.3;28.6
2023;0620073T;103.1;33.8
2023;0620088J;85.6;28.8
2023;0620096T;82.9;26.8
2023;0620099W;85.5;26.9
2023;0620154F;87.9;28.9
2023;0620156H;96.4;30.4
2023;0620158K;82.8;27.1
2023;0620170Y;73.8;22.7
2023;0620198D;76.6;25.4
2023;0620219B;76.8;23.9
2023;0622094P;88.1;29.4
2023;0622123W;102.5;24.5
2023;0622136K;105.6;26.5
2023;0622137L;100.8;24.4
2023;0622140P;118.4;27.3
2023;0622268D;84.3;29.7
2023;0622418S;77.4;28.0
2023;0622425Z;81.2;28.6
2023;0622431F;82.7;30.3
2023;0622435K;88.3;24.0
2023;0622574L;88.6;29.3
2023;0622581U;83.0;26.2
2023;0622797D;100.0;32.1
2023;0622864B;102.0;33.1
2023;0622866D;85.3;24.3
2023;0622874M;82.5;26.5
2023;0622946R;88.5;28.4
2023;0623014P;98.9;34.0
2023;0623759Z;98.3;30.4
2023;0624343J;112.3;27.5
2023;0630038Z;109.5;32.3
2023;0630045G;102.3;35.0
2023;0630050M;99.2;32.0
2023;0630057V;97.6;29.0
2023;0631085M;127.6;28.4
2023;0631126G;95.9;33.6
2023;0631451K;113.9;40.0
2023;0631604B;98.9;33.4
2023;0631688T;108.3;33.4
2023;0640005H;104.1;31.8
2023;0640074H;101.3;23.1
2023;0640128S;114.1;28.5
2023;0640143H;127.4;27.6
2023;0640165G;109.4;33.7
2023;0640169L;109.9;26.7
2023;0640231D;103.4;27.7
2023;0640606L;103.9;37.0
2023;0641232S;97.8;29.3
2023;0641405E;111.0;30.6
2023;0641413N;121.1;35.4
2023;0641414P;123.8;35.5
2023;0641559X;105.6;33.3
2023;0641560Y;108.9;32.7
2023;0641655B;103.8;26.3
2023;0650017R;108.3;32.6
2023;0650019T;96.8;25.6
2023;0650084N;103.1;29.5
2023;0650835E;116.4;37.3
2023;0660012E;68.7;16.7
2023;0660017K;85.4;32.5
2023;0660022R;98.0;33.0
2023;0660480N;91.5;28.3
2023;0660866H;87.6;27.7
2023;0670016D;106.8;34.5
2023;0670068K;98.5;31.7
2023;0670105A;70.3;22.6
2023;0671596W;100.4;29.1
2023;0671597X;101.3;30.3
2023;0671598Y;100.9;31.4
2023;0671603D;125.3;28.6
2023;0671608J;136.0;25.2
2023;0671620X;121.9;28.3
2023;0671688W;108.1;34.7
2023;0671690Y;88.0;31.4
2023;0671827X;100.2;31.4
2023;0671907J;73.2;25.4
2023;0671911N;115.8;34.3
2023;0671961T;112.6;32.8
2023;0671962U;116.5;35.5
2023;0672072N;82.2;27.6
2023;0672606U;111.5;37.3
2023;0680084X;66.7;22.7
2023;0680088B;109.6;40.5
2023;0680105V;73.1;21.7
2023;0680132Z;118.8;25.8
2023;0680137E;99.3;31.5
2023;0681126E;91.0;30.4
2023;0681190Z;111.2;32.6
2023;0681268J;114.6;37.9
2023;0681365P;106.3;34.2
2023;0681366R;113.3;35.1
2023;0681541F;96.6;34.4
2023;0681660K;128.5;27.4
2023;0681661L;124.7;31.1
2023;0681930D;88.4;29.9
2023;0681961M;85.0;32.5
2023;0682018Z;99.3;36.0
2023;0690015S;113.5;32.0
2023;0690036P;75.4;20.6
2023;0690094C;71.4;21.0
2023;0690210D;105.8;28.7
2023;0690672F;103.9;26.7
2023;0691478G;92.5;36.4
2023;0691479H;78.4;26.7
2023;0691496B;119.1;33.1
2023;0691651V;116.6;29.6
2023;0691670R;98.9;35.8
2023;0691674V;124.2;32.8
2023;0691728D;107.7;38.4
2023;0691824H;106.8;35.9
2023;0692339T;102.7;39.7
2023;0692340U;76.6;22.9
2023;0692346A;120.7;32.3
2023;0692505Y;135.8;26.7
2023;0692576A;110.9;36.1
2023;0692579D;100.4;37.8
2023;0692695E;95.2;38.5
2023;0692924D;131.0;27.8
2023;0692932M;138.3;25.5
2023;0692941X;143.3;22.4
2023;0692945B;124.0;29.2
2023;0693243A;131.4;26.9
2023;0693286X;131.8;33.1
2023;0693287Y;111.3;35.6
2023;0693331W;124.8;34.1
2023;0693365H;130.5;36.0
2023;0694151M;121.7;38.0
2023;0694185Z;111.3;34.6
2023;0694406P;88.8;28.6
2023;0700010F;89.0;31.6
2023;0700061L;98.7;25.8
2023;0700896U;93.9;28.1
2023;0700925A;95.6;29.8
2023;0710007X;116.3;31.0
2023;0710009Z;106.1;32.3
2023;0710021M;99.6;31.6
2023;0710037E;99.2;25.2
2023;0710038F;105.7;29.6
2023;0710039G;100.2;29.8
2023;0710044M;107.9;28.2
2023;0710056A;73.5;23.3
2023;0710060E;105.7;32.7
2023;0710061F;102.6;31.2
2023;0710069P;99.4;28.0
2023;0710070R;103.8;30.5
2023;0710073U;97.8;26.9
2023;0710106E;117.3;30.3
2023;0710110J;121.2;29.5
2023;0710154G;124.5;33.5
2023;0711052H;101.7;37.0
2023;0711069B;99.7;30.1
2023;0711135Y;91.8;29.7
2023;0711293V;102.2;30.4
2023;0711314T;116.3;29.6
2023;0711323C;77.7;25.3
2023;0711449P;96.1;29.1
2023;0711451S;102.7;26.7
2023;0711777W;116.1;34.8
2023;0720024K;101.4;32.7
2023;0720067G;88.2;31.6
2023;0720797A;78.0;24.6
2023;0720806K;112.0;29.9
2023;0720808M;101.2;24.9
2023;0720836T;114.0;31.0
2023;0720847E;111.4;33.9
2023;0720902P;78.3;25.0
2023;0720905T;101.6;29.3
2023;0721043T;105.2;32.6
2023;0721089T;94.4;29.2
2023;0721261E;113.5;28.5
2023;0721263G;94.3;28.8
2023;0721363R;101.7;40.4
2023;0721655H;105.6;25.8
2023;0730004H;115.4;33.8
2023;0730017X;107.1;28.3
2023;0730023D;108.4;32.2
2023;0730036T;106.4;30.6
2023;0730762G;120.1;30.9
2023;0730764J;125.9;28.5
2023;0730810J;115.5;34.9
2023;0730903K;105.1;30.1
2023;0731113N;112.8;33.7
2023;0731114P;111.9;34.7
2023;0731224J;101.9;30.8
2023;0731521G;126.0;32.7
2023;0740029E;112.1;31.4
2023;0740035L;114.7;33.3
2023;0740041T;103.2;32.1
2023;0740048A;124.6;33.0
2023;0740083N;123.9;29.4
2023;0740102J;112.6;30.0
2023;0740116Z;129.1;27.4
2023;0741666J;105.3;33.6
2023;0751793S;87.1;29.4
2023;0752107H;127.8;37.5
2023;0752108J;140.4;38.5
2023;0752251P;125.4;40.6
2023;0752319N;112.9;37.1
2023;0752525M;130.0;39.4
2023;0752530T;139.8;37.5
2023;0752538B;134.4;38.6
2023;0752545J;132.8;37.2
2023;0752555V;102.2;38.5
2023;0752821J;154.4;22.2
2023;0752870M;146.7;12.6
2023;0752874S;149.8;18.2
2023;0752897S;146.1;16.2
2023;0752906B;136.6;21.8
2023;0752918P;147.3;14.3
2023;0752920S;148.3;13.0
2023;0752923V;143.3;20.4
2023;0752927Z;141.9;23.7
2023;0752934G;143.5;20.3
2023;0753369E;126.2;34.0
2023;0753854G;139.1;24.9
2023;0753937X;92.8;33.6
2023;0753978S;139.3;24.0
2023;0753985Z;130.1;28.1
2023;0754004V;138.8;26.2
2023;0754005W;125.8;31.2
2023;0754305X;106.8;38.1
2023;0754706H;103.1;40.0
2023;0755052J;125.9;26.9
2023;0755095F;108.4;36.7
2023;0755192L;123.6;27.5
2023;0755778Y;98.2;39.2
2023;0755779Z;111.2;39.2
2023;0755840R;126.9;26.6
2023;0760004S;99.5;30.8
2023;0761689Y;109.0;32.1
2023;0761695E;96.6;30.7
2023;0761697G;87.2;27.6
2023;0761711X;122.2;28.3
2023;0761722J;105.7;28.8
2023;0761734X;108.2;27.3
2023;0761741E;101.7;29.3
2023;0761745J;81.7;30.0
2023;0761776T;93.0;28.8
2023;0761777U;85.9;33.6
2023;0761784B;105.8;30.1
2023;0761949F;81.2;26.0
2023;0761951H;98.2;30.6
2023;0762084C;100.4;32.7
2023;0762086E;100.1;30.3
2023;0762091K;115.2;44.3
2023;0762093M;87.6;29.3
2023;0762127Z;76.3;23.4
2023;0762170W;92.3;31.3
2023;0762177D;105.3;29.7
2023;0762226G;89.9;26.7
2023;0762286X;102.5;31.6
2023;0762287Y;91.0;26.9
2023;0762288Z;109.0;32.6
2023;0762461M;94.7;34.0
2023;0762569E;124.4;28.2
2023;0762679Z;88.9;29.4
2023;0770002J;133.4;35.5
2023;0770013W;94.3;27.1
2023;0770024H;96.5;29.0
2023;0770030P;105.2;32.1
2023;0770032S;98.7;31.9
2023;0770053P;97.0;30.5
2023;0771029A;77.9;25.3
2023;0771216D;117.5;28.0
2023;0771220H;132.3;26.1
2023;0771233X;116.7;25.3
2023;0771236A;132.4;30.2
2023;0771337K;84.2;28.8
2023;0771361L;120.3;33.2
2023;0771362M;94.9;29.7
2023;0771472G;108.0;36.2
2023;0771476L;89.7;29.1
2023;0771478N;88.1;30.0
2023;0771513B;105.4;30.2
2023;0771662N;115.3;34.3
2023;0771766B;104.2;31.3
2023;0771770F;103.0;29.2
2023;0771841H;89.8;29.3
2023;0771918S;134.2;25.3
2023;0771925Z;137.5;23.3
2023;0771926A;131.6;28.1
2023;0771991W;100.6;30.8
2023;0772056S;79.2;26.0
2023;0772090D;98.5;32.2
2023;0772128V;98.3;30.5
2023;0772190M;107.0;28.2
2023;0772226B;124.5;33.8
2023;0772274D;100.5;31.0
2023;0772330P;114.6;36.8
2023;0772482E;111.3;30.5
2023;0772601J;138.4;23.2
2023;0772651N;121.3;32.2
2023;0772867Y;125.1;33.2
2023;0772868Z;105.6;34.0
2023;0780179W;134.6;36.1
2023;0780184B;143.6;33.8
2023;0780255D;84.2;25.0
2023;0780261K;120.8;33.2
2023;0780573Z;124.8;34.9
2023;0780581H;104.2;33.4
2023;0780718G;123.3;36.7
2023;0780720J;114.8;35.5
2023;0780760C;112.0;38.2
2023;0780845V;118.4;38.2
2023;0781263Z;134.5;34.9
2023;0781587B;146.6;20.2
2023;0781632A;139.0;31.4
2023;0781662H;143.5;24.3
2023;0781683F;131.4;35.1
2023;0781695U;103.8;33.4
2023;0781817B;111.7;38.6
2023;0781864C;129.3;31.2
2023;0781896M;74.1;22.7
2023;0781985J;118.0;35.8
2023;0782115A;96.5;32.2
2023;0783156G;135.2;35.1
2023;0783301P;139.0;24.9
2023;0783358B;104.3;37.0
2023;0783464S;116.5;33.0
2023;0783816Z;139.5;22.7
2023;0790021U;90.0;27.7
2023;0790032F;93.6;25.9
2023;0790034H;96.5;28.3
2023;0790035J;94.8;29.1
2023;0790059K;99.1;24.3
2023;0790061M;91.9;21.0
2023;0790065S;100.2;25.0
2023;0790943W;103.9;31.9
2023;0791002K;89.4;26.3
2023;0791014Y;107.2;27.5
2023;0800017J;90.0;33.8
2023;0800027V;93.9;28.9
2023;0800029X;82.9;28.8
2023;0800038G;110.7;32.5
2023;0801218P;106.9;26.3
2023;0801228A;99.2;23.0
2023;0801369D;87.1;27.4
2023;0801373H;96.5;36.2
2023;0801485E;84.8;27.5
2023;0801510G;91.0;29.4
2023;0801512J;88.3;32.6
2023;0810025M;97.0;28.6
2023;0810037A;116.7;32.5
2023;0810051R;107.9;37.9
2023;0810052S;106.3;35.5
2023;0810061B;84.5;31.5
2023;0810092K;121.6;28.0
2023;0811064S;110.7;27.5
2023;0820011S;105.1;31.2
2023;0820047F;112.0;26.0
2023;0820704V;107.1;31.3
2023;0820713E;89.9;29.9
2023;0820823Z;100.9;32.7
2023;0820922G;108.6;33.3
2023;0830039S;99.1;26.8
2023;0830075F;102.9;31.4
2023;0830076G;104.1;34.1
2023;0830180V;67.9;20.3
2023;0830831C;105.6;30.9
2023;0830837J;91.6;28.1
2023;0830926F;101.6;31.1
2023;0830927G;99.6;26.5
2023;0831056X;113.6;33.6
2023;0831188R;125.3;26.3
2023;0831197A;129.5;27.5
2023;0831218Y;99.7;32.3
2023;0840070V;102.7;26.2
2023;0840114T;88.1;32.4
2023;0840714V;108.6;25.3
2023;0840716X;91.5;29.3
2023;0840760V;90.7;30.6
2023;0840853W;118.9;27.8
2023;0840915N;114.9;33.1
2023;0840970Y;74.8;22.1
2023;0841019B;112.9;32.1
2023;0841043C;105.7;32.7
2023;0841118J;114.5;34.8
2023;0850069N;96.9;30.3
2023;0850073T;105.7;26.3
2023;0850091M;106.8;28.3
2023;0850104B;102.8;27.8
2023;0850113L;103.5;27.6
2023;0850145W;86.8;26.4
2023;0851144G;95.9;25.7
2023;0851146J;91.9;30.4
2023;0851158X;106.6;28.3
2023;0851704R;116.2;29.5
2023;0860016A;106.6;30.0
2023;0860017B;93.6;26.6
2023;0860031S;99.9;28.1
2023;0860076R;95.6;36.7
2023;0860702W;86.9;32.4
2023;0860753B;113.4;28.6
2023;0860763M;95.8;25.9
2023;0860791T;113.2;36.6
2023;0861072Y;108.7;34.8
2023;0861092V;117.1;39.9
2023;0861457S;109.8;37.3
2023;0870006J;106.5;30.9
2023;0870009M;99.5;24.4
2023;0870036S;114.5;30.0
2023;0870048E;96.3;26.5
2023;0870071E;111.0;33.6
2023;0870819T;98.2;24.7
2023;0880002Z;92.3;25.7
2023;0880017R;105.6;30.2
2023;0880035K;97.4;31.3
2023;0880108P;98.0;25.6
2023;0880114W;100.5;24.9
2023;0880154P;100.7;33.7
2023;0880418B;96.9;29.1
2023;0881101U;83.3;27.1
2023;0881102V;89.1;30.0
2023;0881145S;97.3;31.6
2023;0881446U;108.5;34.6
2023;0890009B;101.2;31.6
2023;0890015H;101.6;29.4
2023;0890028X;99.2;29.2
2023;0900006T;86.8;34.5
2023;0900009W;103.3;33.3
2023;0900013A;108.6;33.3
2023;0900351T;70.1;24.8
2023;0910021D;93.8;28.9
2023;0910056S;82.1;25.3
2023;0910677S;101.2;35.2
2023;0910714G;90.7;29.4
2023;0910716J;86.6;27.1
2023;0910773W;110.0;32.1
2023;0910776Z;85.6;22.1
2023;0910827E;131.0;25.9
2023;0910971L;86.4;26.6
2023;0910980W;120.7;27.3
2023;0911028Y;98.8;33.5
2023;0911255V;116.7;34.4
2023;0911340M;110.4;31.3
2023;0911403F;102.3;28.8
2023;0911441X;106.2;32.8
2023;0911443Z;82.4;24.5
2023;0911488Y;99.5;31.2
2023;0911572P;124.3;32.8
2023;0911748F;129.9;28.8
2023;0911749G;144.6;22.7
2023;0911750H;126.4;26.4
2023;0911920T;129.9;33.5
2023;0912000E;139.1;29.6
2023;0912109Y;121.9;31.9
2023;0912173T;90.6;28.1
2023;0912175V;116.1;31.6
2023;0912196T;75.1;22.2
2023;0912233H;115.7;31.9
2023;0920077J;105.2;34.3
2023;0920081N;114.3;36.1
2023;0920855E;115.6;36.7
2023;0920883K;121.7;33.8
2023;0920886N;142.0;31.0
2023;0920890T;144.6;19.3
2023;0921007V;143.0;20.9
2023;0921160L;87.2;33.1
2023;0921168V;90.5;30.2
2023;0921179G;102.3;31.4
2023;0921241Z;114.3;38.7
2023;0921396T;118.0;40.3
2023;0921498D;133.3;34.3
2023;0921504K;127.1;38.6
2023;0921547G;99.7;36.1
2023;0921590D;143.9;31.9
2023;0921675W;86.0;33.8
2023;0921779J;136.9;34.6
2023;0921786S;128.5;34.9
2023;0921904V;139.7;20.5
2023;0921912D;145.5;18.4
2023;0921913E;148.1;14.6
2023;0921940J;92.5;28.2
2023;0922020W;111.9;36.5
2023;0922247T;133.0;35.1
2023;0922523T;140.2;34.2
2023;0922610M;133.4;37.8
2023;0922630J;126.9;34.1
2023;0922645A;119.3;36.2
2023;0930593P;102.8;31.9
2023;0930894S;90.2;29.2
2023;0930897V;76.8;24.6
2023;0930900Y;72.9;21.0
2023;0930906E;115.8;27.9
2023;0931185H;75.2;20.9
2023;0931188L;81.4;23.8
2023;0931190N;74.1;20.8
2023;0931204D;72.5;22.8
2023;0931207G;85.9;25.6
2023;0931210K;122.1;42.4
2023;0931212M;77.6;22.9
2023;0931221X;74.5;24.0
2023;0931222Y;93.5;28.8
2023;0931225B;77.0;22.3
2023;0931226C;79.2;23.2
2023;0931377S;78.3;24.4
2023;0931381W;97.3;37.3
2023;0931428X;74.6;22.8
2023;0931433C;76.4;20.9
2023;0931434D;78.9;23.4
2023;0931448U;108.3;38.0
2023;0931705Y;137.1;25.9
2023;0931788N;86.1;23.8
2023;0931855L;139.2;23.0
2023;0931979W;84.1;27.1
2023;0932262D;79.1;23.7
2023;0932311G;93.9;31.0
2023;0932334G;83.0;24.7
2023;0932454M;100.0;31.9
2023;0932586F;105.3;26.6
2023;0932695Z;98.4;31.7
2023;0940006W;88.3;25.4
2023;0940012C;135.0;34.3
2023;0940038F;122.9;38.5
2023;0940090M;111.3;36.6
2023;0940101Z;120.7;37.0
2023;0940582X;102.2;30.9
2023;0940617K;100.7;35.5
2023;0940790Y;129.5;35.2
2023;0940792A;79.7;23.2
2023;0940809U;129.8;26.4
2023;0940811W;132.8;24.2
2023;0940884A;127.4;27.5
2023;0940887D;137.0;21.5
2023;0941021Z;88.9;27.8
2023;0941024C;95.7;33.0
2023;0941029H;86.8;25.2
2023;0941032L;85.3;24.9
2023;0941033M;86.6;23.8
2023;0941034N;84.0;26.1
2023;0941052H;91.2;27.6
2023;0941092B;78.5;21.1
2023;0941100K;128.9;38.9
2023;0941229A;95.9;34.8
2023;0941233E;97.0;32.0
2023;0941353K;118.8;34.8
2023;0941679P;96.9;29.9
2023;0941712A;134.7;26.0
2023;0941714C;145.5;20.1
2023;0941716E;133.3;25.0
2023;0941781A;90.2;31.0
2023;0942187S;120.8;29.7
2023;0942188T;136.0;36.7
2023;0950019E;123.7;36.5
2023;0950022H;88.6;28.9
2023;0950751A;119.5;27.8
2023;0950758H;135.9;24.3
2023;0950790T;139.5;24.4
2023;0950892D;129.3;36.7
2023;0950896H;91.6;30.6
2023;0950908W;100.0;30.5
2023;0950934Z;87.4;27.5
2023;0950943J;71.7;21.4
2023;0951052C;113.7;32.1
2023;0951100E;110.0;34.3
2023;0951141Z;98.5;32.8
2023;0951143B;87.7;27.3
2023;0951196J;75.0;23.4
2023;0951352D;108.5;33.3
2023;0951356H;81.2;25.7
2023;0951507X;134.6;25.0
2023;0951617S;88.0;28.1
2023;0951799P;127.7;34.8
2023;0951817J;117.7;34.7
2023;0951823R;123.8;33.1
2023;0951916S;122.2;27.9
2023;0951939S;110.6;22.7
2023;0951964U;95.7;31.6
2023;0951993A;68.5;21.0
2023;0952079U;110.1;31.5
2023;0952087C;106.2;30.4
2023;0952114G;98.5;31.2
2023;0952136F;103.9;26.8
2023;0952282P;87.0;30.5
2023;6200015X;98.8;27.4
2023;6200697N;96.2;29.0
2023;7200017F;96.9;26.4
2023;7200025P;100.1;28.0
2023;7200027S;99.7;29.5
2023;7200028T;95.7;24.2
2023;9710061P;93.6;26.9
2023;9710086S;90.4;28.6
2023;9710661S;67.8;21.1
2023;9710710V;89.9;27.7
2023;9710987W;124.6;23.3
2023;9720010D;102.9;33.3
2023;9720019N;92.7;27.8
2023;9720021R;101.4;28.5
2023;9720349X;96.7;29.2
2023;9720445B;85.7;24.9
2023;9720455M;117.3;34.0
2023;9720470D;100.7;33.6
2023;9720513A;80.6;24.9
2023;9720708M;77.2;23.0
2023;9720861D;89.2;32.5
2023;9720897T;124.6;26.7
2023;9730173A;69.5;23.7
2023;9730179G;113.8;35.0
2023;9730248G;69.5;21.8
2023;9730479H;119.3;25.8
2023;9740022F;77.5;25.4
2023;9740042C;103.8;37.0
2023;9740070H;86.0;30.4
2023;9740081V;101.5;39.0
2023;9740085Z;77.6;24.1
2023;9740469S;126.7;28.0
2023;9740572D;77.9;26.6
2023;9740578K;87.9;32.1
2023;9740598G;76.6;25.2
2023;9740702V;77.4;28.7
2023;9740703W;78.4;26.4
2023;9740813R;100.9;37.5
2023;9740835P;116.7;36.3
2023;9741188Y;96.0;35.9
2023;9741260B;102.6;36.0
2023;9741323V;80.5;28.7
2023;9741386N;76.8;25.2
2023;9741387P;105.3;37.8
2023;9741649Z;132.0;30.4
2023;9760008E;72.5;25.2
2023;9760180S;89.5;33.4
2023;9760183V;91.8;30.4
2023;9760244L;62.6;16.5
2023;9760274U;77.0;27.0
2023;9760368W;59.6;18.6
2023;0010002X;95.3;34.2
2023;0010018P;93.9;31.5
2023;0010042R;100.4;31.8
2023;0010066S;118.2;35.1
2023;0010076C;118.5;28.9
2023;0010089S;108.4;28.5
2023;0010820L;106.5;29.0
2023;0010821M;106.0;30.9
2023;0010939R;108.7;30.8
2023;0010975E;105.4;31.3
2023;0011011U;126.6;34.5
2023;0011066D;89.7;31.0
2023;0011150V;115.3;28.5
2023;0011300H;113.9;33.5
2023;0011388D;108.9;33.5
2023;0020016G;97.4;30.8
2023;0020024R;92.9;28.2
2023;0020030X;78.4;21.4
2023;0020038F;95.6;25.7
2023;0020090M;75.0;25.3
2023;0020483P;100.2;24.6
2023;0021534G;98.5;30.4
2023;0021688Z;91.3;30.9
2023;0021778X;84.1;29.4
2023;0022131F;101.0;26.3
2023;0030001K;98.3;29.4
2023;0030015A;96.9;30.2
2023;0030017C;100.0;31.9
2023;0030019E;94.6;25.6
2023;0030043F;93.7;29.5
2023;0031010G;99.8;31.2
2023;0040044B;93.7;36.1
2023;0040382U;111.0;33.2
2023;0040420K;104.1;32.1
2023;0050452P;98.9;28.2
2023;0060019N;97.7;29.4
2023;0060021R;89.2;33.5
2023;0060045S;74.5;23.2
2023;0060050X;99.8;32.8
2023;0060076A;93.7;35.4
2023;0060744B;112.3;26.8
2023;0060745C;124.6;28.4
2023;0060799L;84.0;27.4
2023;0060911H;99.9;34.0
2023;0061068D;101.1;32.6
2023;0061127T;123.6;28.6
2023;0061238N;97.8;29.4
2023;0061277F;101.6;36.4
2023;0061279H;80.3;26.2
2023;0061280J;100.3;32.7
2023;0061458C;116.6;28.5
2023;0061666D;125.3;33.8
2023;0061668F;85.8;27.9
2023;0061723R;97.2;30.6
2023;0061738G;112.9;35.1
2023;0061796V;112.8;32.2
2023;0070018G;109.2;29.2
2023;0070035A;103.5;29.7
2023;0070060C;112.3;28.4
2023;0070092M;115.6;29.7
2023;0070847H;99.5;34.3
2023;0070872K;100.7;28.0
2023;0071281E;106.7;30.1
2023;0080021E;109.1;30.8
2023;0080035V;109.9;34.5
2023;0080826E;70.5;20.4
2023;0080829H;93.6;32.4
2023;0080925M;66.7;16.7
2023;0080949N;84.2;28.1
2023;0080995N;110.5;29.1
2023;0081001V;93.5;31.4
2023;0081098A;92.2;29.2
2023;0081100C;96.8;30.8
2023;0081103F;89.7;28.0
2023;0081105H;89.3;24.9
2023;0090007J;92.1;28.4
2023;0090009L;107.6;30.5
2023;0090023B;104.7;27.6
